ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス,月_就業時間帯1_開始時間,月_就業時間帯1_終了時間,火_就業時間帯1_開始時間,火_就業時間帯1_終了時間,水_就業時間帯1_開始時間,水_就業時間帯1_終了時間,木_就業時間帯1_開始時間,木_就業時間帯1_終了時間,金_就業時間帯1_開始時間,金_就業時間帯1_終了時間,土_就業時間帯1_開始時間,土_就業時間帯1_終了時間,日_就業時間帯1_開始時間,日_就業時間帯1_終了時間,祝_就業時間帯1_開始時間,祝_就業時間帯1_終了時間,月_就業時間帯2_開始時間,月_就業時間帯2_終了時間,火_就業時間帯2_開始時間,火_就業時間帯2_終了時間,水_就業時間帯2_開始時間,水_就業時間帯2_終了時間,木_就業時間帯2_開始時間,木_就業時間帯2_終了時間,金_就業時間帯2_開始時間,金_就業時間帯2_終了時間,土_就業時間帯2_開始時間,土_就業時間帯2_終了時間,日_就業時間帯2_開始時間,日_就業時間帯2_終了時間,祝_就業時間帯2_開始時間,祝_就業時間帯2_終了時間,月_就業時間帯3_開始時間,月_就業時間帯3_終了時間,火_就業時間帯3_開始時間,火_就業時間帯3_終了時間,水_就業時間帯3_開始時間,水_就業時間帯3_終了時間,木_就業時間帯3_開始時間,木_就業時間帯3_終了時間,金_就業時間帯3_開始時間,金_就業時間帯3_終了時間,土_就業時間帯3_開始時間,土_就業時間帯3_終了時間,日_就業時間帯3_開始時間,日_就業時間帯3_終了時間,祝_就業時間帯3_開始時間,祝_就業時間帯3_終了時間,月_外来受付時間帯1_開始時間,月_外来受付時間帯1_終了時間,火_外来受付時間帯1_開始時間,火_外来受付時間帯1_終了時間,水_外来受付時間帯1_開始時間,水_外来受付時間帯1_終了時間,木_外来受付時間帯1_開始時間,木_外来受付時間帯1_終了時間,金_外来受付時間帯1_開始時間,金_外来受付時間帯1_終了時間,土_外来受付時間帯1_開始時間,土_外来受付時間帯1_終了時間,日_外来受付時間帯1_開始時間,日_外来受付時間帯1_終了時間,祝_外来受付時間帯1_開始時間,祝_外来受付時間帯1_終了時間,月_外来受付時間帯2_開始時間,月_外来受付時間帯2_終了時間,火_外来受付時間帯2_開始時間,火_外来受付時間帯2_終了時間,水_外来受付時間帯2_開始時間,水_外来受付時間帯2_終了時間,木_外来受付時間帯2_開始時間,木_外来受付時間帯2_終了時間,金_外来受付時間帯2_開始時間,金_外来受付時間帯2_終了時間,土_外来受付時間帯2_開始時間,土_外来受付時間帯2_終了時間,日_外来受付時間帯2_開始時間,日_外来受付時間帯2_終了時間,祝_外来受付時間帯2_開始時間,祝_外来受付時間帯2_終了時間,月_外来受付時間帯3_開始時間,月_外来受付時間帯3_終了時間,火_外来受付時間帯3_開始時間,火_外来受付時間帯3_終了時間,水_外来受付時間帯3_開始時間,水_外来受付時間帯3_終了時間,木_外来受付時間帯3_開始時間,木_外来受付時間帯3_終了時間,金_外来受付時間帯3_開始時間,金_外来受付時間帯3_終了時間,土_外来受付時間帯3_開始時間,土_外来受付時間帯3_終了時間,日_外来受付時間帯3_開始時間,日_外来受付時間帯3_終了時間,祝_外来受付時間帯3_開始時間,祝_外来受付時間帯3_終了時間
4040008400015,助産院　町のさんばさん,ジョサンイン　マチノサンバサン,福岡県北九州市八幡西区千代４丁目９ー８,33.809577,130.741622,www.machinosanbasan.com,10:00,13:00,10:00,13:00,10:00,13:00,10:00,13:00,10:00,13:00,10:00,13:00,,,,,14:00,18:00,14:00,18:00,,,14:00,18:00,14:00,18:00,,,,,,,,,,,,,,,,,,,,,,,10:00,13:00,10:00,13:00,,,10:00,13:00,10:00,13:00,10:00,13:00,,,,,14:00,18:00,14:00,18:00,,,14:00,18:00,14:00,18:00,,,,,,,,,,,,,,,,,,,,,,
4040008400016,脇田母乳育児相談室,ワキタボニュウイキジソウダンシツ,福岡県北九州市八幡西区萩原２ー１０ー３ー１０４,33.860099,130.74887,,09:00,14:00,09:00,14:00,09:00,14:00,09:00,14:00,09:00,14:00,09:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,14:00,09:00,14:00,09:00,14:00,09:00,14:00,09:00,14:00,09:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400017,助産院　サン・ムラタ,ジョサンイン　サン　ムラタ,福岡県北九州市八幡西区穴生１ー１１ー１５,33.859655,130.745092,,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400019,碧助産所,アオイジョサンショ,福岡県北九州市八幡東区前田３－１１－２０－１００６,33.868183,130.786199,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,15:00,13:00,16:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,16:00,13:00,16:00,13:00,15:00,13:00,16:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,
4040008400023,しぶや助産院,シブヤジョサンイン,福岡県遠賀郡岡垣町旭台３丁目１１－５,33.857764,130.619354,shibuya1103.jp,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,,,,,,,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,,,,,,,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,14:00,17:00,,,,,,,,,,,,,,,,,,,,,,
4040008400025,おおば母乳育児相談室,オオバボニュウイクジソウダンシツ,福岡県福岡市東区香住ヶ丘１ー２３ー９,33.668893,130.436987,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400026,きはら母乳育児相談室,キハラボニュウイクジソウダンシツ,福岡県福岡市東区若宮３ー７ー３５,33.637689,130.450221,https://kiharaoketani.jp/,09:00,12:30,09:00,12:30,09:00,12:30,,,09:00,12:30,09:00,12:30,,,,,13:30,16:30,13:30,16:30,13:30,16:30,,,13:30,16:30,13:30,16:30,,,,,,,,,,,,,,,,,,,,,09:00,12:30,09:00,12:30,09:00,12:30,,,09:00,12:30,09:00,12:30,,,,,13:30,16:30,13:30,16:30,13:30,16:30,,,13:30,16:30,13:30,16:30,,,,,,,,,,,,,,,,,,,,
4040008400028,平田母乳育児コンサルタント,ヒラタボニュウイクジコンサルタント,福岡県福岡市中央区大手門１－２－２３－１７０５号,33.588013,130.392493,www.oppai-situke110.ecnet.jp,,,10:00,12:00,,,,,,,10:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,12:00,,,,,,,10:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400031,アロマベビーケア,アロマベビーケア,福岡県福岡市南区平和２－２－２５－５０２,33.569487,130.398271,aroma-baby-care.jimdofree.com/,09:00,15:00,09:00,15:00,09:00,12:00,09:00,15:00,09:00,15:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,12:00,09:00,15:00,09:00,15:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400050,母乳育児ケア　ＭＡＭＡＲＫ,ボニュウイクジケア　ママーク,福岡県直方市感田２２１３－１９,33.768221,130.730152,,,,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,13:00,18:00,13:00,18:00,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,09:00,11:00,09:00,11:00,,,09:00,11:00,09:00,11:00,09:00,11:00,09:00,11:00,,,13:00,17:00,13:00,17:00,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,
4040008400052,助産院フラウエンハウス加來,ジョサンイン　フラウエンハウス　カク,福岡県田川市弓削田,33.632853,130.771597,,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,18:00,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,18:00,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,
4040008400058,まさき助産所,マサキジョサンショ,福岡県久留米市江戸屋敷,33.287327,130.51699,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400059,助産所　健やか母乳育児相談室,ジョサンジョ　スコヤカボニュウイクジソウダンシツ,福岡県久留米市野中町４３７番地２１,33.309381,130.536765,,00:00,00:00,00:00,00:00,,,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400063,あい助産院,アイジョサンイン,福岡県大牟田市天領町１丁目３９番地,33.017884,130.433727,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,,,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,
4040008400070,アマテラス助産院,アマテラスジョサンイン,福岡県糸島市高祖,33.542801,130.255089,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400071,母乳育児相談室　温もりのほっと助産院,ボニュウイクジソウダンシツ　ヌクモリノホットジョサンイン,福岡県柳川市大浜町５１６番地の２,33.12751,130.391811,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400072,めぐみ助産院,メグミジョサンイン,福岡県柳川市弥四郎町２２２ー３,33.152174,130.399143,https://www.megumi-josanin.com/,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400081,マタニティ・サポート佳,マタニティ　サポートケイ,福岡県北九州市八幡西区浅川学園台１ー４ー５,33.882457,130.704484,https://maternitys-k.com,10:00,13:00,10:00,13:00,10:00,13:00,10:00,13:00,10:00,13:00,10:00,13:00,,,,,14:00,18:00,14:00,18:00,14:00,18:00,14:00,18:00,14:00,18:00,14:00,18:00,,,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400084,九州バースセンター　姥が懐,キュウシュウバースセンター　ウバガフトコロ,福岡県遠賀郡芦屋町山鹿８５２ー７７,33.914287,130.666096,https://www.kyushu-bc.or.jp,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,11:30,,,,,13:00,14:30,13:00,14:30,13:00,14:30,13:00,14:30,13:00,14:30,,,,,,,,,,,,,,,,,,,,,,
4040008400087,桶谷式ももいろ母乳育児相談室,オケタニシキモモイロボニュウイクジソウダンシツ,福岡県飯塚市潤野８２０ー１,33.632008,130.657407,https://momoiro-josanin.com,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400090,小島助産所,コジマジョサンショ,福岡県糸島市井原１２６６,33.531155,130.242925,,,,,,,,,,,,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400092,Ｓａｌｏｎ　Ｍａｍ＆Ｂａｂｙ　ぽっかぽか,サロン　マムアンドベビー　ポッカポカ,福岡県北九州市小倉南区山手１ー１０ー３,33.828467,130.876415,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400095,おがた助産院,オガタジョサンイン,福岡県小郡市小板井３９１ー５,33.393455,130.553456,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,13:00,18:00,,,,,,,,,,,,,,,,,,,,
4040008400097,葉っぱ助産院,ハッパジョサンイン,福岡県北九州市小倉北区三郎丸,33.865574,130.886218,www.happajosanin.com/,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400107,母と子の相談室ルチル助産院,ハハトコノソウダンシツルチルジョサンイン,福岡県宗像市日の里３－１６－１０,33.798315,130.543764,https://rutile-josanin.sakura.ne.jp/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400116,助産院こっぽら～っと・はしもと,ジョサンインコッポラーット　ハシモト,福岡県久留米市国分町１７８,33.292022,130.541043,,,,10:00,12:00,,,,,10:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,11:00,,,,,10:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040008400119,母乳ケア　子育てサポート　助産院　ＨＵＧＨＵＧ,ボニュウケア　コソダテサポート　ジョサンイン　ハグ　ハグ,福岡県福岡市城南区長尾２－６－１１－１Ｆ,33.557599,130.385161,hughug8989.com,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,
4040008400123,助産院室見川,ジョサンインムロミガワ,福岡県福岡市早良区南庄６丁目１４番１６号,33.577374,130.335748,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070003,一般社団法人北九州助産センター　お産の家　よつ葉,イッパンシャダンホウジンキタキュウシュウジョサンセンター　オサンノイエ　ヨツバ,福岡県北九州市八幡東区枝光本町８－１３,33.864794,130.800448,www.yotsuba-baby.jp,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070006,Ｍａｔｅｒｎｉｔｙ　ｈｏｍｅ　ハコ音色,マタニティーホーム　ハコネイロ,福岡県福岡市早良区野芥,33.538462,130.340832,,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070008,田中助産院,タナカジョサンイン,福岡県久留米市青峰２丁目２４－２１,33.281551,130.562652,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:30,17:00,13:30,17:00,13:30,17:00,13:30,17:00,13:30,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:30,17:00,13:30,17:00,13:30,17:00,13:30,17:00,13:30,17:00,,,,,,,,,,,,,,,,,,,,,,
4040009070009,助産院・桶谷式母乳育児相談室　ピクシーハート,ジョサンインオケタニシキボニュウイクジソウダンシツ　ピクシーハート,福岡県飯塚市堀池１５７－１　カーサフェリーチェＡ１０２,33.629264,130.683215,pixieheart.jp,00:00,00:00,00:00,00:00,00:00,00:00,,,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,,,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070019,親子サポートほほえみ,オヤコサポートホホエミ,福岡県北九州市小倉南区津田新町,33.833717,130.929354,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,
4040009070028,産前産後ケアハウスきずな,サンゼンサンゴケアハウス　キズナ,福岡県朝倉市来春３２８番地の１,33.414427,130.661612,,09:30,12:30,09:30,12:30,09:30,12:30,09:30,12:30,09:30,12:30,,,,,,,13:30,17:00,13:30,17:00,13:30,17:00,13:30,17:00,13:30,17:00,,,,,,,,,,,,,,,,,,,,,,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,10:00,12:00,,,,,,,14:00,16:00,14:00,16:00,14:00,16:00,14:00,16:00,14:00,16:00,,,,,,,,,,,,,,,,,,,,,,
4040009070030,出張産前産後ケアーほんわか助産院,シュッチョウサンゼンサンゴケアーホンワカジョサンイン,福岡県北九州市小倉南区葛原本町五丁目十の二,33.845299,130.928576,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070031,ゆき助産院,ユキジョサンイン,福岡県北九州市小倉南区若園,33.847948,130.887746,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,,,
4040009070034,ねね助産院,ネネジョサンイン,福岡県糸島市二丈深江８丁目２８－１,33.513794,130.14174,nenejosanin.amebaownd.com,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070036,産前産後ケア　ももはな助産院,サンゼンサンゴケア　モモハナジョサンイン,福岡県宗像市泉ケ丘１－１６－１３,33.819517,130.573081,,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070048,陽かり助産院,ヒカリジョサンイン,福岡県糟屋郡篠栗町若杉３８１ー６４,33.616901,130.523286,,09:00,12:30,09:00,12:30,09:00,12:30,09:00,12:30,09:00,12:30,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070050,よかいえ,ヨカイエ,福岡県久留米市三潴町高三潴１３９３－３,33.261857,130.450802,,10:00,16:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040009070051,きつき助産院,キツキジョサンイン,福岡県八女市本村４２７－７,33.215642,130.55846,kitsuki-josanin.jp,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049400000023,ベビーフェリス井手,ベビーフェリスイデ,福岡県筑紫野市針摺西２丁目４ー５ー５０１,33.483014,130.530839,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049400000025,なごみ助産院,ナゴミジョサンイン,福岡県大野城市筒井４丁目１１ー１ー１０１,33.543022,130.480544,https://nagomi1131.jindofree.com,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049400000026,にこり助産院,ニコリジョサンイン,福岡県北九州市小倉南区横代北町四丁目２番２７号,33.833496,130.893707,https://nicori.org,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049400000030,ｃｒａｄｌｅ　ｈｏｕｓｅ（クレイドルハウス）,クレイドルハウス,福岡県福岡市城南区松山二丁目４０番８号,33.55519,130.365341,https://fukuoka-hoiku.com/pages/41/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049400000040,きらり助産院,キラリジョサンイン,福岡県福岡市東区青葉４丁目３番１０号,33.648257,130.463655,https://babykirari.com,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049400000048,授乳と育児の相談室ｋｕｒｕｒｉ,ジュニュウトイクジノソウダンシツｋｕｒｕｒｉ,福岡県糸島市南風台７ー１０ー２０,33.547284,130.19561,https://kururi-jyosanninn.com,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144419000001,中川助産院,ナカガワジョサンイン,佐賀県唐津市神田２３９９－１,33.440969,129.95527,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144419000003,やまさき母乳育児相談室,ヤマサキボニュウイクジソウダンシツ,佐賀県武雄市武雄町武雄２３４,33.185933,130.00131,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
